constructorId,constructor_name,year,era,entries,total_dnfs,mechanical_dnfs,accident_dnfs,other_dnfs,total_points,total_wins,pts_lost_to_dnf,dnf_rate,mechanical_dnf_rate,reliability_index,rolling3_reliability,era_reliability,era_mech_dnf_rate
21,Arrows,1990,Pre-V10,32,16,6,3,7,2.0,0,0.0,0.5,0.1875,0.5,0.5208333333333334,0.485,0.2925
21,Arrows,1997,V10,34,19,13,6,0,9.0,0,0.0,0.5588235294117647,0.38235294117647056,0.4411764705882353,0.4803921568627451,0.38421052631578945,0.4105263157894737
21,Arrows,1998,V10,32,22,15,7,0,6.0,0,0.0,0.6875,0.46875,0.3125,0.4178921568627451,0.38421052631578945,0.4105263157894737
21,Arrows,1999,V10,32,23,16,5,2,1.0,0,1.0,0.71875,0.5,0.28125,0.3449754901960784,0.38421052631578945,0.4105263157894737
21,Arrows,2000,V10,34,21,12,8,1,7.0,0,0.0,0.6176470588235294,0.35294117647058826,0.38235294117647056,0.32536764705882354,0.38421052631578945,0.4105263157894737
21,Arrows,2001,V10,34,16,12,4,0,1.0,0,1.0,0.47058823529411764,0.35294117647058826,0.5294117647058824,0.39767156862745096,0.38421052631578945,0.4105263157894737
21,Arrows,2002,V10,24,16,10,1,5,2.0,0,0.0,0.6666666666666666,0.4166666666666667,0.33333333333333337,0.4150326797385621,0.38421052631578945,0.4105263157894737
22,Benetton,1986,Pre-V10,32,19,16,2,1,19.0,1,0.0,0.59375,0.5,0.40625,0.40625,0.5798611111111112,0.2534722222222222
22,Benetton,1987,Pre-V10,32,18,16,2,0,28.0,0,12.0,0.5625,0.5,0.4375,0.421875,0.5798611111111112,0.2534722222222222
22,Benetton,1988,Pre-V10,32,11,8,1,2,39.0,0,0.0,0.34375,0.25,0.65625,0.5,0.5798611111111112,0.2534722222222222
22,Benetton,1989,Pre-V10,32,13,6,4,3,39.0,1,0.0,0.40625,0.1875,0.59375,0.5625,0.5798611111111112,0.2534722222222222
22,Benetton,1990,Pre-V10,32,9,4,3,2,71.0,2,1.0,0.28125,0.125,0.71875,0.65625,0.5798611111111112,0.2534722222222222
22,Benetton,1991,Pre-V10,32,12,8,3,1,38.5,1,0.0,0.375,0.25,0.625,0.6458333333333334,0.5798611111111112,0.2534722222222222
22,Benetton,1992,Pre-V10,32,9,5,4,0,91.0,1,0.0,0.28125,0.15625,0.71875,0.6875,0.5798611111111112,0.2534722222222222
22,Benetton,1993,Pre-V10,32,15,7,7,1,72.0,1,4.0,0.46875,0.21875,0.53125,0.625,0.5798611111111112,0.2534722222222222
22,Benetton,1994,Pre-V10,32,15,3,10,2,103.0,8,0.0,0.46875,0.09375,0.53125,0.59375,0.5798611111111112,0.2534722222222222
22,Benetton,1995,V10,34,9,2,7,0,147.0,11,1.0,0.2647058823529412,0.058823529411764705,0.7352941176470589,0.5992647058823529,0.6681034482758621,0.16810344827586207
22,Benetton,1996,V10,32,13,8,5,0,68.0,0,4.0,0.40625,0.25,0.59375,0.6200980392156863,0.6681034482758621,0.16810344827586207
22,Benetton,1997,V10,34,6,1,4,1,67.0,1,0.0,0.17647058823529413,0.029411764705882353,0.8235294117647058,0.7175245098039215,0.6681034482758621,0.16810344827586207
22,Benetton,1998,V10,32,10,4,6,0,33.0,0,3.0,0.3125,0.125,0.6875,0.7015931372549019,0.6681034482758621,0.16810344827586207
22,Benetton,1999,V10,32,14,8,6,0,16.0,0,0.0,0.4375,0.25,0.5625,0.6911764705882352,0.6681034482758621,0.16810344827586207
22,Benetton,2000,V10,34,11,5,6,0,20.0,0,0.0,0.3235294117647059,0.14705882352941177,0.6764705882352942,0.6421568627450981,0.6681034482758621,0.16810344827586207
22,Benetton,2001,V10,34,14,11,3,0,10.0,0,0.0,0.4117647058823529,0.3235294117647059,0.5882352941176471,0.6090686274509803,0.6681034482758621,0.16810344827586207
23,Brawn,2009,V8,34,2,1,1,0,172.0,8,0.0,0.058823529411764705,0.029411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.029411764705882353
24,Stewart,1997,V10,34,28,21,7,0,6.0,0,1.0,0.8235294117647058,0.6176470588235294,0.17647058823529416,0.17647058823529416,0.3571428571428571,0.5
24,Stewart,1998,V10,32,20,16,4,0,5.0,0,0.0,0.625,0.5,0.375,0.2757352941176471,0.3571428571428571,0.5
24,Stewart,1999,V10,32,15,12,2,1,36.0,1,3.0,0.46875,0.375,0.53125,0.36090686274509803,0.3571428571428571,0.5
25,Tyrrell,1970,Pre-V10,3,3,2,0,1,0.0,0,0.0,1.0,0.6666666666666666,0.0,0.0,0.5026595744680851,0.25132978723404253
25,Tyrrell,1971,Pre-V10,23,7,4,3,0,88.0,7,0.0,0.30434782608695654,0.17391304347826086,0.6956521739130435,0.34782608695652173,0.5026595744680851,0.25132978723404253
25,Tyrrell,1972,Pre-V10,25,11,6,3,2,60.0,4,0.0,0.44,0.24,0.56,0.41855072463768117,0.5026595744680851,0.25132978723404253
25,Tyrrell,1973,Pre-V10,33,8,2,2,4,118.0,5,0.0,0.24242424242424243,0.06060606060606061,0.7575757575757576,0.6710759771629338,0.5026595744680851,0.25132978723404253
25,Tyrrell,1974,Pre-V10,31,8,6,2,0,59.0,2,0.0,0.25806451612903225,0.1935483870967742,0.7419354838709677,0.6865037471489085,0.5026595744680851,0.25132978723404253
25,Tyrrell,1975,Pre-V10,31,11,5,6,0,32.0,1,17.0,0.3548387096774194,0.16129032258064516,0.6451612903225806,0.714890843923102,0.5026595744680851,0.25132978723404253
25,Tyrrell,1976,Pre-V10,41,16,8,3,5,88.0,1,0.0,0.3902439024390244,0.1951219512195122,0.6097560975609756,0.6656176239181747,0.5026595744680851,0.25132978723404253
25,Tyrrell,1977,Pre-V10,35,20,15,5,0,27.0,0,2.0,0.5714285714285714,0.42857142857142855,0.4285714285714286,0.5611629388183282,0.5026595744680851,0.25132978723404253
25,Tyrrell,1978,Pre-V10,32,14,8,6,0,41.0,1,0.0,0.4375,0.25,0.5625,0.533609175377468,0.5026595744680851,0.25132978723404253
25,Tyrrell,1979,Pre-V10,32,14,8,5,1,28.0,0,7.0,0.4375,0.25,0.5625,0.5178571428571429,0.5026595744680851,0.25132978723404253
25,Tyrrell,1980,Pre-V10,30,15,4,8,3,12.0,0,0.0,0.5,0.13333333333333333,0.5,0.5416666666666666,0.5026595744680851,0.25132978723404253
25,Tyrrell,1981,Pre-V10,30,19,8,5,6,10.0,0,3.0,0.6333333333333333,0.26666666666666666,0.3666666666666667,0.4763888888888889,0.5026595744680851,0.25132978723404253
25,Tyrrell,1982,Pre-V10,32,12,8,3,1,25.0,1,2.0,0.375,0.25,0.625,0.49722222222222223,0.5026595744680851,0.25132978723404253
25,Tyrrell,1983,Pre-V10,30,16,10,5,1,12.0,1,0.0,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.48611111111111116,0.5026595744680851,0.25132978723404253
25,Tyrrell,1984,Pre-V10,26,26,0,1,25,0.0,0,15.0,1.0,0.0,0.0,0.36388888888888893,0.5026595744680851,0.25132978723404253
25,Tyrrell,1985,Pre-V10,30,13,7,3,3,7.0,0,8.0,0.43333333333333335,0.23333333333333334,0.5666666666666667,0.3444444444444444,0.5026595744680851,0.25132978723404253
25,Tyrrell,1986,Pre-V10,32,15,13,2,0,11.0,0,11.0,0.46875,0.40625,0.53125,0.3659722222222222,0.5026595744680851,0.25132978723404253
25,Tyrrell,1987,Pre-V10,32,8,3,5,0,11.0,0,1.0,0.25,0.09375,0.75,0.6159722222222223,0.5026595744680851,0.25132978723404253
25,Tyrrell,1988,Pre-V10,32,23,8,2,13,5.0,0,2.0,0.71875,0.25,0.28125,0.5208333333333334,0.5026595744680851,0.25132978723404253
25,Tyrrell,1989,Pre-V10,32,16,9,4,3,16.0,0,2.0,0.5,0.28125,0.5,0.5104166666666666,0.5026595744680851,0.25132978723404253
25,Tyrrell,1990,Pre-V10,32,18,7,9,2,16.0,0,0.0,0.5625,0.21875,0.4375,0.40625,0.5026595744680851,0.25132978723404253
25,Tyrrell,1991,Pre-V10,32,16,10,6,0,12.0,0,0.0,0.5,0.3125,0.5,0.4791666666666667,0.5026595744680851,0.25132978723404253
25,Tyrrell,1992,Pre-V10,32,21,14,7,0,8.0,0,0.0,0.65625,0.4375,0.34375,0.4270833333333333,0.5026595744680851,0.25132978723404253
25,Tyrrell,1993,Pre-V10,32,22,14,6,2,0.0,0,0.0,0.6875,0.4375,0.3125,0.3854166666666667,0.5026595744680851,0.25132978723404253
25,Tyrrell,1994,Pre-V10,32,22,10,12,0,13.0,0,1.0,0.6875,0.3125,0.3125,0.3229166666666667,0.5026595744680851,0.25132978723404253
25,Tyrrell,1995,V10,34,17,8,9,0,5.0,0,2.0,0.5,0.23529411764705882,0.5,0.375,0.4496124031007752,0.31007751937984496
25,Tyrrell,1996,V10,32,19,10,6,3,5.0,0,10.0,0.59375,0.3125,0.40625,0.40625,0.4496124031007752,0.31007751937984496
25,Tyrrell,1997,V10,34,18,13,4,1,2.0,0,0.0,0.5294117647058824,0.38235294117647056,0.47058823529411764,0.4589460784313726,0.4496124031007752,0.31007751937984496
25,Tyrrell,1998,V10,29,17,9,6,2,0.0,0,0.0,0.5862068965517241,0.3103448275862069,0.4137931034482759,0.4302104462474645,0.4496124031007752,0.31007751937984496
26,Lola,1962,Pre-V10,18,13,9,1,3,19.0,0,0.0,0.7222222222222222,0.5,0.2777777777777778,0.2777777777777778,0.34355828220858897,0.38650306748466257
26,Lola,1963,Pre-V10,16,10,5,2,3,0.0,0,0.0,0.625,0.3125,0.375,0.3263888888888889,0.34355828220858897,0.38650306748466257
26,Lola,1967,Pre-V10,2,1,1,0,0,0.0,0,0.0,0.5,0.5,0.5,0.38425925925925924,0.34355828220858897,0.38650306748466257
26,Lola,1968,Pre-V10,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.625,0.34355828220858897,0.38650306748466257
26,Lola,1974,Pre-V10,29,10,5,1,4,1.0,0,0.0,0.3448275862068966,0.1724137931034483,0.6551724137931034,0.7183908045977011,0.34355828220858897,0.38650306748466257
26,Lola,1975,Pre-V10,7,3,0,1,2,0.0,0,1.0,0.42857142857142855,0.0,0.5714285714285714,0.7422003284072249,0.34355828220858897,0.38650306748466257
26,Lola,1985,Pre-V10,4,4,3,0,1,0.0,0,0.0,1.0,0.75,0.0,0.4088669950738916,0.34355828220858897,0.38650306748466257
26,Lola,1986,Pre-V10,32,24,14,8,2,6.0,0,0.0,0.75,0.4375,0.25,0.2738095238095238,0.34355828220858897,0.38650306748466257
26,Lola,1991,Pre-V10,26,24,16,3,5,1.0,0,0.0,0.9230769230769231,0.6153846153846154,0.07692307692307687,0.10897435897435896,0.34355828220858897,0.38650306748466257
26,Lola,1993,Pre-V10,28,18,10,1,7,0.0,0,2.0,0.6428571428571429,0.35714285714285715,0.3571428571428571,0.228021978021978,0.34355828220858897,0.38650306748466257
26,Lola,1997,V10,2,2,0,0,2,0.0,0,0.0,1.0,0.0,0.0,0.14468864468864465,0.0,0.0
27,Ligier,1976,Pre-V10,16,8,7,1,0,20.0,0,0.0,0.5,0.4375,0.5,0.5,0.47339449541284406,0.3192660550458716
27,Ligier,1977,Pre-V10,18,10,7,2,1,18.0,1,12.0,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.4722222222222222,0.47339449541284406,0.3192660550458716
27,Ligier,1978,Pre-V10,16,4,3,1,0,19.0,0,10.0,0.25,0.1875,0.75,0.5648148148148148,0.47339449541284406,0.3192660550458716
27,Ligier,1979,Pre-V10,30,17,12,5,0,61.0,3,12.0,0.5666666666666667,0.4,0.43333333333333335,0.5425925925925926,0.47339449541284406,0.3192660550458716
27,Ligier,1980,Pre-V10,28,11,8,2,1,66.0,2,4.0,0.39285714285714285,0.2857142857142857,0.6071428571428572,0.5968253968253968,0.47339449541284406,0.3192660550458716
27,Ligier,1981,Pre-V10,30,20,10,5,5,44.0,2,0.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.4579365079365079,0.47339449541284406,0.3192660550458716
27,Ligier,1982,Pre-V10,30,21,18,1,2,20.0,0,1.0,0.7,0.6,0.30000000000000004,0.4134920634920635,0.47339449541284406,0.3192660550458716
27,Ligier,1983,Pre-V10,30,18,12,3,3,0.0,0,0.0,0.6,0.4,0.4,0.3444444444444445,0.47339449541284406,0.3192660550458716
27,Ligier,1984,Pre-V10,31,20,13,7,0,3.0,0,8.0,0.6451612903225806,0.41935483870967744,0.3548387096774194,0.35161290322580646,0.47339449541284406,0.3192660550458716
27,Ligier,1985,Pre-V10,30,16,10,6,0,23.0,0,0.0,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.40716845878136204,0.47339449541284406,0.3192660550458716
27,Ligier,1986,Pre-V10,32,14,12,2,0,29.0,0,0.0,0.4375,0.375,0.5625,0.4613351254480287,0.47339449541284406,0.3192660550458716
27,Ligier,1987,Pre-V10,30,19,17,1,1,1.0,0,2.0,0.6333333333333333,0.5666666666666667,0.3666666666666667,0.46527777777777785,0.47339449541284406,0.3192660550458716
27,Ligier,1988,Pre-V10,32,25,14,3,8,0.0,0,2.0,0.78125,0.4375,0.21875,0.3826388888888889,0.47339449541284406,0.3192660550458716
27,Ligier,1989,Pre-V10,32,21,6,3,12,3.0,0,0.0,0.65625,0.1875,0.34375,0.30972222222222223,0.47339449541284406,0.3192660550458716
27,Ligier,1990,Pre-V10,32,10,4,3,3,0.0,0,0.0,0.3125,0.125,0.6875,0.4166666666666667,0.47339449541284406,0.3192660550458716
27,Ligier,1991,Pre-V10,32,15,9,3,3,0.0,0,0.0,0.46875,0.28125,0.53125,0.5208333333333334,0.47339449541284406,0.3192660550458716
27,Ligier,1992,Pre-V10,32,17,9,7,1,6.0,0,0.0,0.53125,0.28125,0.46875,0.5625,0.47339449541284406,0.3192660550458716
27,Ligier,1993,Pre-V10,32,15,2,13,0,23.0,0,6.0,0.46875,0.0625,0.53125,0.5104166666666666,0.47339449541284406,0.3192660550458716
27,Ligier,1994,Pre-V10,32,6,1,4,1,13.0,0,0.0,0.1875,0.03125,0.8125,0.6041666666666666,0.47339449541284406,0.3192660550458716
27,Ligier,1995,V10,34,15,2,12,1,24.0,0,1.0,0.4411764705882353,0.058823529411764705,0.5588235294117647,0.6341911764705882,0.5151515151515151,0.16666666666666666
27,Ligier,1996,V10,32,17,9,8,0,15.0,1,0.0,0.53125,0.28125,0.46875,0.6133578431372549,0.5151515151515151,0.16666666666666666
28,Forti,1995,V10,34,22,13,5,4,0.0,0,1.0,0.6470588235294118,0.38235294117647056,0.3529411764705882,0.3529411764705882,0.2777777777777778,0.3148148148148148
28,Forti,1996,V10,20,17,4,3,10,0.0,0,2.0,0.85,0.2,0.15000000000000002,0.2514705882352941,0.2777777777777778,0.3148148148148148
29,Footwork,1991,Pre-V10,32,28,8,0,20,0.0,0,0.0,0.875,0.25,0.125,0.125,0.40625,0.2421875
29,Footwork,1992,Pre-V10,32,9,4,3,2,6.0,0,0.0,0.28125,0.125,0.71875,0.421875,0.40625,0.2421875
29,Footwork,1993,Pre-V10,32,19,6,13,0,4.0,0,6.0,0.59375,0.1875,0.40625,0.4166666666666667,0.40625,0.2421875
29,Footwork,1994,Pre-V10,32,20,13,6,1,9.0,0,0.0,0.625,0.40625,0.375,0.5,0.40625,0.2421875
29,Footwork,1995,V10,34,21,13,8,0,5.0,0,0.0,0.6176470588235294,0.38235294117647056,0.38235294117647056,0.38786764705882354,0.3787878787878788,0.3484848484848485
29,Footwork,1996,V10,32,20,10,10,0,1.0,0,6.0,0.625,0.3125,0.375,0.37745098039215685,0.3787878787878788,0.3484848484848485
30,Pacific,1994,Pre-V10,32,32,4,2,26,0.0,0,0.0,1.0,0.125,0.0,0.0,0.0,0.125
30,Pacific,1995,V10,34,28,16,8,4,0.0,0,0.0,0.8235294117647058,0.47058823529411764,0.17647058823529416,0.08823529411764708,0.17647058823529416,0.47058823529411764
31,Simtek,1994,Pre-V10,30,18,11,4,3,0.0,0,3.0,0.6,0.36666666666666664,0.4,0.4,0.4,0.36666666666666664
31,Simtek,1995,V10,10,7,6,0,1,0.0,0,0.0,0.7,0.6,0.30000000000000004,0.35000000000000003,0.30000000000000004,0.6
32,Team Lotus,1958,Pre-V10,19,10,8,1,1,3.0,0,2.0,0.5263157894736842,0.42105263157894735,0.4736842105263158,0.4736842105263158,0.45924225028702637,0.32950631458094143
32,Team Lotus,1959,Pre-V10,19,14,9,3,2,5.0,0,0.0,0.7368421052631579,0.47368421052631576,0.26315789473684215,0.368421052631579,0.45924225028702637,0.32950631458094143
32,Team Lotus,1960,Pre-V10,33,13,5,5,3,52.0,2,11.0,0.3939393939393939,0.15151515151515152,0.6060606060606061,0.44763423710792133,0.45924225028702637,0.32950631458094143
32,Team Lotus,1962,Pre-V10,1,1,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.2897395002658161,0.45924225028702637,0.32950631458094143
32,Team Lotus,1963,Pre-V10,1,1,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.20202020202020202,0.45924225028702637,0.32950631458094143
32,Team Lotus,1970,Pre-V10,48,29,14,1,14,70.0,6,3.0,0.6041666666666666,0.2916666666666667,0.39583333333333337,0.13194444444444445,0.45924225028702637,0.32950631458094143
32,Team Lotus,1972,Pre-V10,28,14,11,0,3,61.0,5,0.0,0.5,0.39285714285714285,0.5,0.2986111111111111,0.45924225028702637,0.32950631458094143
32,Team Lotus,1973,Pre-V10,31,13,9,3,1,107.0,7,0.0,0.41935483870967744,0.2903225806451613,0.5806451612903225,0.49215949820788535,0.45924225028702637,0.32950631458094143
32,Team Lotus,1974,Pre-V10,33,17,14,2,1,47.0,3,0.0,0.5151515151515151,0.42424242424242425,0.48484848484848486,0.5218312153796024,0.45924225028702637,0.32950631458094143
32,Team Lotus,1975,Pre-V10,31,15,11,3,1,9.0,0,0.0,0.4838709677419355,0.3548387096774194,0.5161290322580645,0.5272075594656239,0.45924225028702637,0.32950631458094143
32,Team Lotus,1976,Pre-V10,31,18,11,6,1,32.0,1,0.0,0.5806451612903226,0.3548387096774194,0.4193548387096774,0.47344411860540886,0.45924225028702637,0.32950631458094143
32,Team Lotus,1977,Pre-V10,34,20,13,6,1,67.0,5,12.0,0.5882352941176471,0.38235294117647056,0.4117647058823529,0.4490828589500316,0.45924225028702637,0.32950631458094143
32,Team Lotus,1978,Pre-V10,48,23,11,4,8,116.0,8,0.0,0.4791666666666667,0.22916666666666666,0.5208333333333333,0.4506509593084545,0.45924225028702637,0.32950631458094143
32,Team Lotus,1979,Pre-V10,41,24,19,3,2,39.0,0,1.0,0.5853658536585366,0.4634146341463415,0.41463414634146345,0.44907739518571654,0.45924225028702637,0.32950631458094143
32,Team Lotus,1980,Pre-V10,31,22,14,7,1,14.0,0,7.0,0.7096774193548387,0.45161290322580644,0.29032258064516125,0.4085966867733193,0.45924225028702637,0.32950631458094143
32,Team Lotus,1981,Pre-V10,30,15,8,3,4,22.0,0,0.0,0.5,0.26666666666666666,0.5,0.4016522423288749,0.45924225028702637,0.32950631458094143
32,Team Lotus,1982,Pre-V10,30,15,10,3,2,30.0,1,0.0,0.5,0.3333333333333333,0.5,0.43010752688172044,0.45924225028702637,0.32950631458094143
32,Team Lotus,1983,Pre-V10,30,21,14,4,3,12.0,0,0.0,0.7,0.4666666666666667,0.30000000000000004,0.43333333333333335,0.45924225028702637,0.32950631458094143
32,Team Lotus,1984,Pre-V10,32,17,12,5,0,47.0,0,23.0,0.53125,0.375,0.46875,0.42291666666666666,0.45924225028702637,0.32950631458094143
32,Team Lotus,1985,Pre-V10,32,14,10,2,2,71.0,3,13.0,0.4375,0.3125,0.5625,0.44375000000000003,0.45924225028702637,0.32950631458094143
32,Team Lotus,1986,Pre-V10,32,17,13,3,1,58.0,2,14.0,0.53125,0.40625,0.46875,0.5,0.45924225028702637,0.32950631458094143
32,Team Lotus,1987,Pre-V10,32,11,5,4,2,64.0,2,10.0,0.34375,0.15625,0.65625,0.5625,0.45924225028702637,0.32950631458094143
32,Team Lotus,1988,Pre-V10,32,15,6,6,3,23.0,0,0.0,0.46875,0.1875,0.53125,0.5520833333333334,0.45924225028702637,0.32950631458094143
32,Team Lotus,1989,Pre-V10,32,20,6,9,5,15.0,0,1.0,0.625,0.1875,0.375,0.5208333333333334,0.45924225028702637,0.32950631458094143
32,Team Lotus,1990,Pre-V10,32,20,17,2,1,3.0,0,4.0,0.625,0.53125,0.375,0.4270833333333333,0.45924225028702637,0.32950631458094143
32,Team Lotus,1991,Pre-V10,32,19,8,2,9,3.0,0,0.0,0.59375,0.25,0.40625,0.3854166666666667,0.45924225028702637,0.32950631458094143
32,Team Lotus,1992,Pre-V10,32,19,12,6,1,13.0,0,0.0,0.59375,0.375,0.40625,0.3958333333333333,0.45924225028702637,0.32950631458094143
32,Team Lotus,1993,Pre-V10,32,21,10,10,1,12.0,0,5.0,0.65625,0.3125,0.34375,0.3854166666666667,0.45924225028702637,0.32950631458094143
32,Team Lotus,1994,Pre-V10,32,13,7,6,0,0.0,0,0.0,0.40625,0.21875,0.59375,0.4479166666666667,0.45924225028702637,0.32950631458094143
33,Larrousse,1987,Pre-V10,18,9,5,4,0,3.0,0,0.0,0.5,0.2777777777777778,0.5,0.5,0.375,0.4166666666666667
33,Larrousse,1988,Pre-V10,32,17,13,2,2,0.0,0,2.0,0.53125,0.40625,0.46875,0.484375,0.375,0.4166666666666667
33,Larrousse,1989,Pre-V10,32,27,12,5,10,1.0,0,0.0,0.84375,0.375,0.15625,0.375,0.375,0.4166666666666667
33,Larrousse,1990,Pre-V10,32,20,17,3,0,11.0,0,0.0,0.625,0.53125,0.375,0.3333333333333333,0.375,0.4166666666666667
33,Larrousse,1991,Pre-V10,6,5,3,0,2,1.0,0,0.0,0.8333333333333334,0.5,0.16666666666666663,0.23263888888888887,0.375,0.4166666666666667
33,Larrousse,1992,Pre-V10,32,24,13,8,3,1.0,0,2.0,0.75,0.40625,0.25,0.2638888888888889,0.375,0.4166666666666667
33,Larrousse,1993,Pre-V10,32,13,11,2,0,3.0,0,1.0,0.40625,0.34375,0.59375,0.3368055555555555,0.375,0.4166666666666667
33,Larrousse,1994,Pre-V10,32,20,16,3,1,2.0,0,0.0,0.625,0.5,0.375,0.40625,0.375,0.4166666666666667
34,Brabham,1962,Pre-V10,3,1,1,0,0,6.0,0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.42296072507552873,0.38368580060422963
34,Brabham,1963,Pre-V10,20,10,7,2,1,33.0,0,0.0,0.5,0.35,0.5,0.5833333333333334,0.42296072507552873,0.38368580060422963
34,Brabham,1970,Pre-V10,28,14,11,1,2,35.0,1,11.0,0.5,0.39285714285714285,0.5,0.5555555555555556,0.42296072507552873,0.38368580060422963
34,Brabham,1971,Pre-V10,25,16,11,3,2,7.0,0,0.0,0.64,0.44,0.36,0.4533333333333333,0.42296072507552873,0.38368580060422963
34,Brabham,1972,Pre-V10,32,15,14,1,0,7.0,0,0.0,0.46875,0.4375,0.53125,0.46374999999999994,0.42296072507552873,0.38368580060422963
34,Brabham,1973,Pre-V10,41,22,18,3,1,22.0,0,0.0,0.5365853658536586,0.43902439024390244,0.46341463414634143,0.4515548780487804,0.42296072507552873,0.38368580060422963
34,Brabham,1974,Pre-V10,55,26,16,1,9,46.0,3,6.0,0.4727272727272727,0.2909090909090909,0.5272727272727273,0.5073124538063563,0.42296072507552873,0.38368580060422963
34,Brabham,1975,Pre-V10,28,11,7,4,0,61.0,2,18.0,0.39285714285714285,0.25,0.6071428571428572,0.5326100728539753,0.42296072507552873,0.38368580060422963
34,Brabham,1977,Pre-V10,35,20,12,6,2,27.0,0,5.0,0.5714285714285714,0.34285714285714286,0.4285714285714286,0.520995670995671,0.42296072507552873,0.38368580060422963
34,Brabham,1978,Pre-V10,33,15,10,5,0,69.0,2,0.0,0.45454545454545453,0.30303030303030304,0.5454545454545454,0.5270562770562771,0.42296072507552873,0.38368580060422963
34,Brabham,1980,Pre-V10,28,12,8,3,1,55.0,3,0.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5151515151515151,0.42296072507552873,0.38368580060422963
34,Brabham,1981,Pre-V10,30,15,7,7,1,61.0,3,12.0,0.5,0.23333333333333334,0.5,0.538961038961039,0.42296072507552873,0.38368580060422963
34,Brabham,1982,Pre-V10,30,21,11,6,4,41.0,2,0.0,0.7,0.36666666666666664,0.30000000000000004,0.45714285714285713,0.42296072507552873,0.38368580060422963
34,Brabham,1983,Pre-V10,30,16,13,3,0,72.0,4,5.0,0.5333333333333333,0.43333333333333335,0.4666666666666667,0.4222222222222222,0.42296072507552873,0.38368580060422963
34,Brabham,1984,Pre-V10,32,20,18,2,0,38.0,2,2.0,0.625,0.5625,0.375,0.38055555555555554,0.42296072507552873,0.38368580060422963
34,Brabham,1985,Pre-V10,32,19,14,4,1,26.0,1,5.0,0.59375,0.4375,0.40625,0.41597222222222224,0.42296072507552873,0.38368580060422963
34,Brabham,1986,Pre-V10,31,23,18,4,1,2.0,0,8.0,0.7419354838709677,0.5806451612903226,0.25806451612903225,0.34643817204301075,0.42296072507552873,0.38368580060422963
34,Brabham,1987,Pre-V10,32,25,21,3,1,10.0,0,4.0,0.78125,0.65625,0.21875,0.29435483870967744,0.42296072507552873,0.38368580060422963
34,Brabham,1989,Pre-V10,32,20,13,4,3,8.0,0,0.0,0.625,0.40625,0.375,0.28393817204301075,0.42296072507552873,0.38368580060422963
34,Brabham,1990,Pre-V10,32,25,14,5,6,2.0,0,0.0,0.78125,0.4375,0.21875,0.2708333333333333,0.42296072507552873,0.38368580060422963
34,Brabham,1991,Pre-V10,32,18,10,3,5,3.0,0,0.0,0.5625,0.3125,0.4375,0.34375,0.42296072507552873,0.38368580060422963
34,Brabham,1992,Pre-V10,21,18,0,0,18,0.0,0,0.0,0.8571428571428571,0.0,0.1428571428571429,0.2663690476190476,0.42296072507552873,0.38368580060422963
35,Dallara,1988,Pre-V10,16,9,5,2,2,0.0,0,0.0,0.5625,0.3125,0.4375,0.4375,0.4097222222222222,0.3541666666666667
35,Dallara,1989,Pre-V10,32,17,9,5,3,8.0,0,0.0,0.53125,0.28125,0.46875,0.453125,0.4097222222222222,0.3541666666666667
35,Dallara,1990,Pre-V10,32,26,16,7,3,0.0,0,0.0,0.8125,0.5,0.1875,0.3645833333333333,0.4097222222222222,0.3541666666666667
35,Dallara,1991,Pre-V10,32,18,13,2,3,5.0,0,0.0,0.5625,0.40625,0.4375,0.3645833333333333,0.4097222222222222,0.3541666666666667
35,Dallara,1992,Pre-V10,32,15,8,4,3,2.0,0,0.0,0.46875,0.25,0.53125,0.3854166666666667,0.4097222222222222,0.3541666666666667
36,Fondmetal,1991,Pre-V10,16,13,3,0,10,0.0,0,0.0,0.8125,0.1875,0.1875,0.1875,0.11904761904761907,0.3333333333333333
36,Fondmetal,1992,Pre-V10,26,24,11,6,7,0.0,0,0.0,0.9230769230769231,0.4230769230769231,0.07692307692307687,0.13221153846153844,0.11904761904761907,0.3333333333333333
37,March,1970,Pre-V10,63,36,28,2,6,55.0,1,18.0,0.5714285714285714,0.4444444444444444,0.4285714285714286,0.4285714285714286,0.36641221374045807,0.3473282442748092
37,March,1972,Pre-V10,64,28,13,6,9,15.0,0,8.0,0.4375,0.203125,0.5625,0.4955357142857143,0.36641221374045807,0.3473282442748092
37,March,1973,Pre-V10,42,29,17,8,4,14.0,0,3.0,0.6904761904761905,0.40476190476190477,0.30952380952380953,0.43353174603174605,0.36641221374045807,0.3473282442748092
37,March,1974,Pre-V10,32,22,12,5,5,6.0,0,5.0,0.6875,0.375,0.3125,0.3948412698412698,0.36641221374045807,0.3473282442748092
